Child of Light	77	8.1	8	7.8	Great	" Child of Light is a digital download, 2D side-scrolling role-playing game inspired by the art style of Studio Ghibli."	 Action Role-Playing General General 	E10+	Ubisoft	9.3	9.2	http://www.ign.com/wikis/child-of-light	https://www.gamespot.com/child-of-light/	"Apr. 29, 2014"	PC XONE PS4 WIIU X360 PS3 VITA
Closure	78	6.6	8	7.8	Great	 Closure is a puzzle game set in a dark and mysterious world where only what you see exists.	 Action Platformer 2D Platformer 2D 	NOT PROVIDED	Eyebrow Interactive	8.5	8.1	http://www.ign.com/wikis/closure	https://www.gamespot.com/closure/	"Jan. 1, 2009"	PC PS3 MAC LNX
Command & Conquer Generals	84	8.3	8.9	8.7	Great	 Generals is easily one of the best Command &; Conquer games yet.	 Strategy Real-Time Modern General Modern 	T	EA Games	9.3	8.7	http://www.ign.com/wikis/command-conquer-generals	https://www.gamespot.com/command-and-conquer-generals/	"Feb. 10, 2003"	PC MAC
Command & Conquer Red Alert 3	77	7.1	8	7.6	Great	" C&;C returns with a world in which the Soviets, the Allies, and the Empire of the Rising Sun fight WWIII with odd weaponry like Tesla coils and intelligent dolphins."	 Strategy Real-Time Sci-Fi Sci-Fi General 	T	Electronic Arts	8.2	8	http://www.ign.com/wikis/command-conquer-red-alert-3	https://www.gamespot.com/command-and-conquer-red-alert-3/	"Oct. 28, 2008"	PC PS3 X360 MAC
Company of Heroes	93	8.8	9	9.2	Superb	" Journey with the brave men of Able Company during World War II, from the invasion of Normandy through the fight across Europe."	 Strategy Real-Time Historic General Historic 	M	THQ	9.4	9.1	http://www.ign.com/wikis/company-of-heroes	https://www.gamespot.com/company-of-heroes/	"Sep. 13, 2006"	PC
Company of Heroes Opposing Fronts	87	8.6	8	8.6	Great	 THQ brings the next chapter in the real-time strategy franchise.	 Strategy Real-Time Military General Military 	M	THQ	8.8	8.8	http://www.ign.com/wikis/company-of-heroes-opposing-fronts	https://www.gamespot.com/company-of-heroes-opposing-fronts/	"Sep. 24, 2007"	PC
Condemned 2 Bloodshot	80	8.4	8.5	8.1	Great	 The sequel to Condemned promises a new fighting mechanic that will allow for brutal hand-to-hand combat as the player hunts down serial killers.	 Action Adventure Horror Horror Survival 	M	Sega	8	8.1	http://www.ign.com/wikis/condemned-2-bloodshot	https://www.gamespot.com/condemned-2-bloodshot/	"Mar. 11, 2008"	PS3 X360
Condemned Criminal Origins	78	7.9	8	8.4	Great	 You can play as an FBI agent investigating serial killers in Condemned: Criminal Origins. Condemned: Criminal Origins is an atmospheric thriller in which you need to employ both fighting and ...	 Action Adventure Horror Horror Survival 	M	Sega	8.5	8.4	http://www.ign.com/wikis/condemned-criminal-origins	https://www.gamespot.com/condemned-criminal-origins/	"Nov. 16, 2005"	X360 PC
CounterStrike	88	9.2	8.4	8.4	Great	" If you';ve never experienced Counter-Strike before, this new version of the classic team-based PC shooter may cause you to wonder what, exactly, all the fuss is about."	 Action Shooter Shooter First-Person Modern Tactical Modern 	M	Sierra Entertainment	8.9	8.7	http://www.ign.com/wikis/create?objectid=15191	https://www.gamespot.com/counter-strike/	"Nov. 8, 2000"	PC XBOX MAC LNX
CounterStrike Global Offensive	79	7	8.5	7.8	Great	" Counter-Strike: Global Offensive features new maps, characters, and weapons, as well as delivers updated versions of the classic CS content."	 Action Shooter First-Person Modern Tactical Shooter Modern 	M	Valve Software	8	8.2	http://www.ign.com/wikis/counter-strike-global-offensive	https://www.gamespot.com/counter-strike-global-offensive/	"Aug. 21, 2012"	MAC PS3 X360 PC LNX
Crash Bandicoot N Sane Trilogy	80	8.8	6	8.5	Fair	" Your favorite marsupial, Crash Bandicoot, is back! He';s enhanced, entranced &; ready-to-dance with the N. Sane Trilogy game collection."	 Miscellaneous Compilation 	E10+	Activision	8.5	9.1	http://www.ign.com/wikis/crash-bandicoot-remasters	https://www.gamespot.com/crash-bandicoot-n-sane-trilogy/	"Jun. 30, 2017"	PS4
Crusader Kings II	82	8.8	8	8.2	Great	" In Crusader Kings II, you will get to control one of the great Christian dynasties of the West, attempt to conquer all of Europe, and liberate the Holy Land."	 Strategy Real-Time Historic General Historic 	T	Paradox Interactive	8	8.7	http://www.ign.com/wikis/crusader-kings-ii	https://www.gamespot.com/crusader-kings-ii/	"Feb. 14, 2012"	PC MAC LNX
Crysis	81	7.1	9.5	8.8	Superb	 Crysis is a Sci-Fi FPS game for the PC in which mankind must struggle to survive in the face of an alien invasion.	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	M	EA Games	8	8.2	http://www.ign.com/wikis/crysis	https://www.gamespot.com/crysis/	"Nov. 13, 2007"	PC X360 PS3
Crysis 2	86	6.8	8.5	8.3	Great	" Crysis 2 puts players in the role of one supersoldier, wielding the combat enhancement technology of the future with Nanosuit 2 as you make the last stand to save humanity ..."	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	M	EA Games	9	8.6	http://www.ign.com/wikis/crysis-2	https://www.gamespot.com/crysis-2/	"Mar. 22, 2011"	PC PS3 X360
Crysis 3	76	6.8	7.5	7.5	Good	 Crysis 3 is a sandbox shooter set in 2047 where players take on the role of Prophet who is on a revenge mission after uncovering the truth behiind Cell Corporation';s ...	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	M	EA Games	8.5	8.4	http://www.ign.com/wikis/crysis-3	https://www.gamespot.com/crysis-3/	"Feb. 19, 2013"	X360 PS3 PC
Crysis Warhead	84	7.9	9	8.6	Superb	" Don the nanosuit of Sergeant Sykes, aka ';Psycho,'; and experience a storyline parallel to the events of the original game."	 Action Shooter First-Person Sci-Fi Sci-Fi Shooter Arcade 	M	Electronic Arts	9.4	8.7	http://www.ign.com/wikis/crysis-warhead	https://www.gamespot.com/crysis-warhead/	"Sep. 16, 2008"	PC
Cuphead	87	8.5	8	8.72	Great	 Cuphead is a classic run and gun action game heavily focused on boss battles.	 Action Platformer 2D 	E	Studio MDHR	8.8	9.1	http://www.ign.com/wikis/cuphead	https://www.gamespot.com/cuphead/	"Sep. 29, 2017"	XONE PC
Dance Central	82	7.6	8.5	8.1	Great	 Dance Central uses the Xbox 360';s motion-sensing accessory Kinect to guide you through a variety of dance moves and pop songs.	 Action Miscellaneous Rhythm Dancing Dancing 	T	MTV Games	8	8.3	http://www.ign.com/wikis/dance-central	https://www.gamespot.com/dance-central/	"Nov. 4, 2010"	X360
Dance Central 2	86	8.2	8.5	8.4	Great	 Dance Central 2 is the sequel to the popular Dance Central game for the Kinect on the Xbox 360.	 Action Miscellaneous Rhythm Dancing Dancing 	T	Microsoft Game Studios	9	8.6	http://www.ign.com/wikis/dance-central-2	https://www.gamespot.com/dance-central-2/	"Oct. 25, 2011"	X360
Dance Central 3	86	8.1	8.5	6.97	Great	 Dance Central 3 is the third installment in the popular Dance Central game for the Kinect on the Xbox 360.	 Action Miscellaneous Rhythm Dancing Dancing 	T	Microsoft Game Studios	8	8.8	http://www.ign.com/wikis/dance-central-3	https://www.gamespot.com/dance-central-3/	"Oct. 16, 2012"	X360
Danganronpa V3 Killing Harmony	82	8.3	7	8.6	Good	" Welcome to a new world of Danganronpa, and prepare yourself for the biggest, most exhilarating episode yet. Set in a “psycho-cool” environment, a new cast of 16 characters find themselves ..."	 Action General Adventure Visual Novel 	M	NIS America Spike Chunsoft	8	7.2	http://www.ign.com/wikis/create?objectid=20042906	https://www.gamespot.com/danganronpa-v3-killing-harmony/	"Sep. 26, 2017"	VITA PS4 PC
Dantes Inferno	75	7.6	6.5	7.8	Fair	" Based on the classic poem, Dante';s Inferno takes you on a quest of vengeance and redemption through the Nine Circles of Hell."	 Action Beat-'Em-Up 2D 3D Beat-'Em-Up 	M	Electronic Arts	7.5	8.2	http://www.ign.com/wikis/dantes-inferno	https://www.gamespot.com/dantes-inferno/	"Feb. 9, 2010"	X360 PS3 PSP
Dark Cloud 2	87	9.1	9	0	Superb	" Dark Cloud 2 could very well be the PlayStation 2';s Zelda, and it will appeal to fans of the action RPG genre for a long time to come."	 Role-Playing Action RPG 	T	SCEA	9	8.9	http://www.ign.com/wikis/dark-cloud-2	https://www.gamespot.com/dark-cloud-2/	"Feb. 17, 2003"	PS2 PS4
Dark Souls	89	8.5	9.5	8.8	Superb	" Dark Souls is a dark-fantasy action role-playing game by From Software, and is considered a spiritual successor to the studio';s 2009 hit Demon';s Souls."	 Role-Playing Action RPG Action RPG 	M	Namco Bandai Games	9	9.2	http://www.ign.com/wikis/dark-souls	https://www.gamespot.com/dark-souls/	"Oct. 4, 2011"	PS3 X360 PC
Dark Souls II	91	7.2	9	7	Superb	" Dark Souls II is a sequel to From Software';s critically acclaimed title Dark Souls. The game features a new hero, a fresh storyline, and an &quot;unfamiliar&quot; setting."	 Action RPG Role-Playing Action RPG 	T	Bandai Namco Games	9	8	http://www.ign.com/wikis/dark-souls-2	https://www.gamespot.com/dark-souls-ii/	"Mar. 11, 2014"	PS3 X360 PC PS4 XONE
Dark Souls III	89	8.3	8	5.1	Great	 Dark Souls III is the latest chapter in the critically acclaimed Dark Souls series with its trademark sword and sorcery combat and rewarding action RPG gameplay.	 Role-Playing Action RPG 	M	Bandai Namco Games	9.5	8.5	http://www.ign.com/wikis/dark-souls-3	https://www.gamespot.com/dark-souls-iii/	"Apr. 12, 2016"	XONE PS4 PC
Darkest Dungeon	84	7.8	9	7.71	Superb	 Darkest Dungeon is a gothic roguelike RPG dungeon crawler about the psychological stresses of adventuring.	 Role-Playing General 	NOT PROVIDED	Red Hook Studios	9.1	8.2	http://www.ign.com/wikis/darkest-dungeon	https://www.gamespot.com/darkest-dungeon/	"Feb. 3, 2015"	PC MAC LNX PS4 VITA IOS NS
Darksiders	82	7.9	8	8.3	Great	 Play as one of the four Horseman of the apocalypse in this action adventure game.	 Action Adventure Modern Modern 	M	THQ	7.8	8.3	http://www.ign.com/wikis/darksiders	https://www.gamespot.com/darksiders/	"Jan. 5, 2010"	X360 PS3 PC PS4 XONE WIIU
Darksiders II	81	7.9	8.5	8.5	Great	" Darksiders II follows the exploits of DEATH, one of the four horsemen of the Apocalypse, in a weaving tale that runs parallel to the events in the original Darksiders game."	 Action Adventure Modern Fantasy Fantasy Open-World 	M	THQ	7.5	8.3	http://www.ign.com/wikis/darksiders-2	https://www.gamespot.com/darksiders-ii/	"Aug. 13, 2012"	X360 PS3 PC WIIU PS4 XONE
Dead Island	80	6.9	7	7.6	Good	 Dead Island is a first-person shooter that pits you on an island full of zombies.	 Action Adventure Horror Horror Survival 	M	Deep Silver	8	8	http://www.ign.com/wikis/dead-island	https://www.gamespot.com/dead-island/	"Sep. 5, 2011"	PC X360 PS3 MAC LNX XONE PS4
Dead Nation	77	6.8	7.5	7.8	Good	" Blast your way through zombie-infested streets, buy powerful new weapons, and survive alongside a friend in local or online cooperative play."	 Action Shooter Action Adventure Third-Person Horror Modern Shooter Modern Shoot-'Em-Up Top-Down 	M	SCEA	7.5	7.7	http://www.ign.com/wikis/dead-nation	https://www.gamespot.com/dead-nation/	"Nov. 30, 2010"	PS3 VITA PS4
Dead or Alive 5	76	7.8	7.5	8.12	Good	 Dead or Alive 5 incorporates a variety of martial arts fighting techniques into its signature fighting style to create a new generation of intense DEAD OR ALIVE combat.	 Action Fighting 3D 3D Fighting 	M	Tecmo Koei America Corp. Tecmo Koei Games	8.8	8.4	http://www.ign.com/wikis/dead-or-alive-5	https://www.gamespot.com/dead-or-alive-5/	"Sep. 25, 2012"	PS3 X360 VITA ARC PS4 XONE PC
Dead or Alive Dimensions	79	8.2	7.5	8.35	Good	 Team NINJA is bringing the fast-paced DEAD OR ALIVE action to a whole new dimension with DEAD OR ALIVE Dimensions.	 Action Fighting 3D 3D Fighting 	T	Koei Tecmo Koei Games	8	8.3	http://www.ign.com/wikis/dead-or-alive-dimensions	https://www.gamespot.com/dead-or-alive-dimensions/	"May. 24, 2011"	3DS
Dead Rising 3	78	6.9	7	7.4	Good	 Dead Rising 3 places players in the role of Nick Ramos who must find a way to escape a city full of zombies before an impending military strike wipes the ...	 General Action Action Adventure General 	M	Microsoft Game Studios	8.3	7.5	http://www.ign.com/wikis/dead-rising-3	https://www.gamespot.com/dead-rising-3/	"Nov. 22, 2013"	XONE PC
Dead Space	89	8.7	9	8.6	Superb	 Dead Space is a survival-horror game in which players take on the role of Engineer Isaac Clarke who is sent to repair the mining ship';s communication array which has been ...	 Action Shooter Sci-Fi Third-Person Sci-Fi Shooter Arcade 	M	Electronic Arts	8.7	8.9	http://www.ign.com/wikis/dead-space	https://www.gamespot.com/dead-space/	"Oct. 13, 2008"	PC X360 PS3 IOS AND BB
Dead Space 2	90	8.6	8.5	8.85	Great	 EA and its Redwood Shores-based Visceral Games label are working on a follow-up to the 2008 sci-fi horror survival game.	 Action Shooter Sci-Fi Third-Person Sci-Fi Shooter Arcade 	M	Electronic Arts	9	8.9	http://www.ign.com/wikis/dead-space-2	https://www.gamespot.com/dead-space-2/	"Jan. 25, 2011"	PS3 X360 PC
Dead Space 3	78	6.1	8	7.9	Great	 Dead Space 3 brings Isaac Clarke and merciless soldier John Carver on a journey across space to discover the source of the Necromorph outbreak. Players can play together or with ...	 Action Shooter Action Adventure Sci-Fi Third-Person Sci-Fi Shooter Linear 	M	Electronic Arts	7.8	8.2	http://www.ign.com/wikis/dead-space-3	https://www.gamespot.com/dead-space-3/	"Feb. 5, 2013"	PS3 X360 PC
Demons Souls	89	8.9	9	8.9	Superb	 Demon';s Souls is an action RPG which pits you against the forces of The Old One as you fight to save humanity from extinction.	 Role-Playing Action RPG Action RPG 	M	Atlus	9.4	9.1	http://www.ign.com/wikis/demons-souls	https://www.gamespot.com/demons-souls/	"Oct. 6, 2009"	PS3
Destiny	76	6.1	6	6.9	Fair	 Destiny is the newest franchise from Bungie and its ambitious successor to Halo. It is a first-person shooter with elements of open-world sandbox and persistent world where humans are up ...	 Shooter Sci-Fi Action Shooter First-Person Sci-Fi Arcade 	T	Activision	7.8	7.9	http://www.ign.com/wikis/destiny	https://www.gamespot.com/destiny/	"Sep. 9, 2014"	X360 PS3 PS4 XONE
Destiny 2	85	5.5	8	6.3	Great	" Humanity’s last safe city has fallen to an overwhelming invasion force, led by Ghaul, the imposing commander of the brutal Red Legion. He has stripped the city’s Guardians of their ..."	 Action Shooter First-Person Arcade 	T	Activision	8.5	8.4	http://www.ign.com/wikis/destiny-2	https://www.gamespot.com/destiny-2/	"Sep. 6, 2017"	PS4 XONE PC
Deus Ex Human Revolution	90	8.5	8.5	8.6	Great	 Deus Ex: Human Revolution brings back the award-winning franchise that blends the best of action and role-playing.	 Action Shooter First-Person Sci-Fi Action Adventure Sci-Fi Sci-Fi General 	M	Eidos Interactive Square Enix	9	8.8	http://www.ign.com/wikis/deus-ex-human-revolution	https://www.gamespot.com/deus-ex-human-revolution/	"Aug. 23, 2011"	PS3 X360 PC MAC
Deus Ex Mankind Divided	84	7.6	8	7.49	Great	" Deus Ex: Mankind Divided is an action role-playing game that takes place in 2029, two years after the events of Human Revolution and the infamous ‘Aug Incident’ in Panchaea that ..."	 Action Adventure General 	M	Square Enix	9.2	7.9	http://www.ign.com/wikis/deus-ex-mankind-divided	https://www.gamespot.com/deus-ex-mankind-divided/	"Aug. 23, 2016"	PS4 XONE PC LNX MAC
Devil May Cry 4	78	8.5	8	8.6	Great	" Devil May Cry 4 is the fourth installment in Capcom';s demon-hunting series, but this time it stars a new character, Nero, and his powerful demonic arm."	 Action Action Adventure Fantasy Beat-'Em-Up General Fantasy Linear 	M	Capcom	8.7	8.4	http://www.ign.com/wikis/devil-may-cry-4	https://www.gamespot.com/devil-may-cry-4/	"Feb. 5, 2008"	PS3 X360 PC PS4 XONE
Devil May Cry HD Collection	77	8.4	7.5	8.4	Good	 The Devil May Cry HD Collection brings the first three Devil May Cry games together into a high-definition package.	 Miscellaneous Action Adventure Fantasy Compilation 	M	Capcom	7.5	8.5	http://www.ign.com/wikis/devil-may-cry-hd-collection	https://www.gamespot.com/devil-may-cry-hd-collection/	"Mar. 29, 2012"	X360 PS3
Diablo III	87	6.6	9	7.2	Superb	" Diablo III is a fantasy action RPG that continues the land of Sanctuary';s battle against a reoccurring demonic evil, and provides players around the world with the opportunity to create ..."	 Role-Playing Action RPG Action RPG 	M	Blizzard Entertainment	9	8.8	http://www.ign.com/wikis/diablo-3	https://www.gamespot.com/diablo-iii/	"May. 15, 2012"	PC MAC PS3 X360 PS4 XONE
DiRT 3	86	7	9	8.6	Superb	 DiRT 3 is the third installment of the hit racing series.	 Simulation Driving Racing Rally / Offroad Rally / Offroad Automobile 	T	Codemasters	8.5	8.5	http://www.ign.com/wikis/dirt-3	https://www.gamespot.com/dirt-3/	"May. 23, 2011"	X360 PS3 PC MAC
DiRT Showdown	75	6.4	8	8	Great	" Dirt Showdown is an arcade spin-off of the Dirt series featuring over-the-top Hoonigan, Demolition, and Race events."	 Driving Racing Simulation Rally / Offroad Rally / Offroad Automobile 	E10+	Codemasters	6	7.3	http://www.ign.com/wikis/dirt-showdown	https://www.gamespot.com/dirt-showdown/	"May. 23, 2012"	PS3 X360 PC LNX MAC
Disgaea 4 A Promise Unforgotten	80	7.8	7	8.6	Good	 Disgaea 4: A Promise Unforgotten is the latest incarnation of the popular Disgaea strategy role-playing series.	 Strategy Turn-Based Fantasy Fantasy Tactics 	T	NIS America	8.5	8.6	http://www.ign.com/wikis/disgaea-4-a-promise-forgotten	https://www.gamespot.com/disgaea-4-a-promise-unforgotten/	"Sep. 6, 2011"	PS3 VITA
Disgaea 5 Alliance of Vengeance	80	8.6	8	8.9	Great	" Disgaea 5: Alliance of Vengeance is the sixth home console entry to the legendary Disgaea series tells a tale of revenge, and of rebellion."	 Fantasy Strategy Turn-Based Tactics 	T	NIS America	8.7	8.9	http://www.ign.com/wikis/disgaea-5-alliance-of-vengeance	https://www.gamespot.com/disgaea-5/	"Oct. 6, 2015"	PS4 NS PC
Dishonored	89	7.9	9	8.3	Superb	" Dishonored places players in the role an infamous assassin who was the once-trusted bodyguard of the beloved Empress until he was framed for murder. Using supernatural powers and deadly weapons, ..."	 Action Adventure Modern General Modern 	M	Bethesda Softworks	9.2	8.9	http://www.ign.com/wikis/dishonored	https://www.gamespot.com/dishonored/	"Oct. 8, 2012"	X360 PS3 PC PS4 XONE
Dishonored 2	86	6.6	8	7.96	Great	" Dishonored 2 takes your protagonist, Corvo Attano or Emily Kaldwin, to the coastal city of Karnaca where the choices you make will have significant impact on the world."	 Action Adventure General 	M	Bethesda Softworks	9.3	9.1	http://www.ign.com/wikis/create?objectid=20038705	https://www.gamespot.com/dishonored-2/	"Nov. 10, 2016"	PS4 XONE PC
Disney Infinity	75	5.9	6	7.2	Fair	 Disney Infinity will be a new open world sandbox game where players have the freedom and opportunity to create stories and play experiences featuring characters from Walt Disney';s and Pixar ...	 Action Adventure Fantasy General Fantasy 	E10+	Disney Interactive Studios	8.7	7.9	http://www.ign.com/wikis/disney-infinity	https://www.gamespot.com/disney-infinity/	"Aug. 18, 2013"	X360 WIIU PS3 3DS WII PC
