Name,Score,User Score,Wiki
" Hydrophobia Prophecy ",8,6.7,http://www.ign.com/wikis/create?objectid=884576
" Hyperdrive Massacre ",0,0,http://www.ign.com/wikis/create?objectid=20043918
" Hyrule Warriors ",7,8.7,http://www.ign.com/wikis/hyrule-warriors
" Hyrule Warriors Legends ",6.8,6.8,http://www.ign.com/wikis/hyrule-warriors
" I Am Alive ",0,7.1,http://www.ign.com/wikis/i-am-alive
" I Am Setsuna ",7.5,8.8,http://www.ign.com/wikis/create?objectid=20063657
" Ice Hockey ",7,0,http://www.ign.com/wikis/create?objectid=7166
" ICO ",9.4,0,NOT PROVIDED
" ICO HD ",0,0,http://www.ign.com/wikis/the-ico-shadow-of-the-colossus-collection
" Inazuma Eleven ",0,7.8,http://www.ign.com/wikis/create?objectid=20013225
" Infamous ",9.2,8.9,http://www.ign.com/wikis/infamous
" Infamous 2 ",9,0,http://www.ign.com/wikis/infamous-2
" Infamous 2 Hero Edition ",0,0,http://www.ign.com/wikis/infamous-2
" Infamous Collection ",0,9.3,http://www.ign.com/wikis/create?objectid=139115
" Infamous Festival of Blood ",7.5,0,http://www.ign.com/wikis/infamous-2
" Infamous Second Son ",8.7,8.8,http://www.ign.com/wikis/infamous-second-son
" Infestation Survivor Stories ",3,0,http://www.ign.com/wikis/the-war-z
" Infinite Undiscovery ",7.1,0,NOT PROVIDED
" Infinity Blade ",9,8.7,http://www.ign.com/wikis/infinity-blade
" Infinity Blade Dungeons ",0,0,http://www.ign.com/wikis/infinity-blade-dungeons
" Infinity Blade II ",10,0,http://www.ign.com/wikis/infinity-blade-2
" Injustice 2 ",9,0,http://www.ign.com/wikis/injustice-2
" Injustice Gods Among Us ",8.2,0,NOT PROVIDED
" Injustice Gods Among Us Mobile ",0,0,http://www.ign.com/wikis/injustice-gods-among-us
" Injustice Gods Among Us Ultimate Edition ",0,0,http://www.ign.com/wikis/injustice-gods-among-us
" Innocent Life A Futuristic Harvest Moon ",6.5,7.8,http://www.ign.com/wikis/create?objectid=773717
" Inside ",0,0,http://www.ign.com/wikis/create?objectid=20074730
" Inversion ",5.5,6.9,http://www.ign.com/wikis/create?objectid=38853
" Iron Brigade ",9,0,NOT PROVIDED
" IronFall Invasion ",0,7.9,http://www.ign.com/wikis/create?objectid=20006940
" Jade Empire ",9.9,9,http://www.ign.com/wikis/jade-empire
" Jagged Alliance Crossfire ",0,8.5,http://www.ign.com/wikis/create?objectid=138817
" Jak 3 ",9.6,9.1,http://www.ign.com/wikis/jak-3
" Jak and Daxter Collection ",9,9,http://www.ign.com/wikis/jak-and-daxter-collection
" Jak and Daxter The Precursor Legacy ",9.4,8.9,http://www.ign.com/wikis/jak-and-daxter-the-precursor-legacy
" Jak II ",0,0,http://www.ign.com/wikis/jak-ii
" Jak II HD ",0,8.6,http://www.ign.com/wikis/jak-ii
" James Bond 007 NightFire ",8.5,8.4,http://www.ign.com/wikis/james-bond-007-nightfire
" Jeremy McGraths Offroad ",7.5,0,http://www.ign.com/wikis/create?objectid=108286
" Jet Car Stunts HD ",0,0,http://www.ign.com/wikis/create?objectid=20015541
" Jet Set Radio ",7.5,6.8,http://www.ign.com/wikis/create?objectid=135073
" Jetpack Joyride ",9,8.6,http://www.ign.com/wikis/jetpack-joyride
" JoJos Bizarre Adventure All Star Battle ",7.4,0,NOT PROVIDED
" Journey ",9,0,http://www.ign.com/wikis/journey
" Journey Collectors Edition ",0,1,http://www.ign.com/wikis/create?objectid=20037952
" Journey to Silius ",0,7.9,http://www.ign.com/wikis/create?objectid=7224
" Jurassic Park Builder ",0,8.1,http://www.ign.com/wikis/jurassic-park-builder
" Jurassic Park The Game ",5.5,6.6,http://www.ign.com/wikis/jurassic-park-the-game
" Just Cause 2 ",8.8,0,http://www.ign.com/wikis/just-cause-2
" Just Cause 3 ",8,6.9,http://www.ign.com/wikis/just-cause-3
" Just Dance 2017 ",0,0,http://www.ign.com/wikis/just-dance-2017
" Just Dance 3 ",8,7.9,http://www.ign.com/wikis/just-dance-3
" Just Dance 4 ",5.3,8.1,http://www.ign.com/wikis/create?objectid=135665
" Kane & Lynch Dead Men ",7,7,http://www.ign.com/wikis/kane-lynch-dead-men
" KickBeat ",0,0,http://www.ign.com/wikis/create?objectid=134972
" Kickle Cubicle ",0,8.2,http://www.ign.com/wikis/kickle-cubicle
" Kid Icarus Uprising ",8.5,0,http://www.ign.com/wikis/kid-icarus-uprising
" Kid Niki Radical Ninja ",0,0,http://www.ign.com/wikis/create?objectid=7432
" Killer Freaks from Outer Space ",0,0,http://www.ign.com/wikis/killer-freaks-from-outer-space
" Killer Instinct ",8.4,7.9,http://www.ign.com/wikis/killer-instinct-xbox-one
" Killing Floor ",7.5,8.1,http://www.ign.com/wikis/killing-floor
" Killzone ",7.5,8.1,http://www.ign.com/wikis/killzone
" Killzone 2 ",9.4,0,NOT PROVIDED
" Killzone 3 ",8.5,0,NOT PROVIDED
" Killzone HD ",0,7.8,http://www.ign.com/wikis/killzone
" Killzone Liberation ",9,8.4,http://www.ign.com/wikis/killzone-liberation
" Killzone Mercenary ",8,8.8,http://www.ign.com/wikis/killzone-mercenary
" Kinect ",0,0,NOT PROVIDED
" Kinect Adventures ",6.5,6.8,http://www.ign.com/wikis/kinect-adventures
" Kinect Sports ",8,8,http://www.ign.com/wikis/kinect-sports
" Kinect Star Wars ",5.5,0,http://www.ign.com/wikis/kinect-star-wars
" Kingdom Come Deliverance ",0,0,http://www.ign.com/wikis/kingdom-come-deliverance
" Kingdom Hearts ",9,9.1,http://www.ign.com/wikis/kingdom-hearts
" Kingdom Hearts 3582 Days ",8,8.5,http://www.ign.com/wikis/kingdom-hearts-3582-days
" Kingdom Hearts 3D Dream Drop Distance ",8.5,0,http://www.ign.com/wikis/kingdom-hearts-3d-dream-drop-distance
" Kingdom Hearts 3D Dream Drop Distance The Mark of Mastery Edition ",0,0,http://www.ign.com/wikis/kingdom-hearts-3d-dream-drop-distance
" Kingdom Hearts Birth by Sleep ",8.5,9,http://www.ign.com/wikis/kingdom-hearts-birth-by-sleep
" Kingdom Hearts Birth by Sleep Final Mix ",0,8.9,http://www.ign.com/wikis/create?objectid=86398
" Kingdom Hearts Final Mix ",0,0,http://www.ign.com/wikis/create?objectid=665093
" Kingdom Hearts HD I5 ReMIX ",8.5,9.3,http://www.ign.com/wikis/kingdom-hearts-hd-15-remix
" Kingdom Hearts HD II5 ReMIX ",8.4,9.8,http://www.ign.com/wikis/kingdom-hearts-ii
" Kingdom Hearts HD II8 Final Chapter Prologue ",7.5,8.6,http://www.ign.com/wikis/kingdom-hearts-hd-2-8-final-chapter-prologue
" Kingdom Hearts II ",7.6,0,NOT PROVIDED
" Kingdom Hearts II Final Mix ",0,9.7,http://www.ign.com/wikis/kingdom-hearts-ii-final-mix
" Kingdom Hearts III ",0,0,http://www.ign.com/wikis/kingdom-hearts-3
" Kingdom Hearts RE Chain of Memories ",8.4,8.3,http://www.ign.com/wikis/kingdom-hearts-re-chain-of-memories
" Kingdom Hearts Recoded ",8,0,http://www.ign.com/wikis/kingdom-hearts-recoded
" Kingdom Hearts Union X ",0,10,http://www.ign.com/wikis/kingdom-hearts-unchained-key
" Kingdom Under Fire II ",0,0,NOT PROVIDED
" Kingdoms & Lords ",0,0,http://www.ign.com/wikis/create?objectid=135772
" Kingdoms of Amalur Project Copernicus ",0,0,http://www.ign.com/wikis/kingdoms-of-amalur-project-copernicus
" Kingdoms of Amalur Reckoning ",9,0,http://www.ign.com/wikis/kingdoms-of-amalur-reckoning
" Kingdoms of Amalur Reckoning Collectors Edition ",0,0,NOT PROVIDED
" Kingdoms of Amalur Reckoning Signature Edition ",0,10,http://www.ign.com/wikis/create?objectid=124430
" Kingdoms of Amalur Reckoning Special Edition ",0,9,http://www.ign.com/wikis/create?objectid=124424
" Kingdoms of Camelot ",0,0,http://www.ign.com/wikis/kingdoms-of-camelot
" Kings Quest ",0,0,http://www.ign.com/wikis/kings-quest-2015
" Kings Quest Episode 4 Snow Place Like Home ",0,0,NOT PROVIDED
" Kings Quest Episode 5 The Good Knight ",0,0,http://www.ign.com/wikis/kings-quest-2015
" Kirby 64 The Crystal Shards ",7.9,8.2,http://www.ign.com/wikis/create?objectid=571
" Kirby and the Rainbow Curse ",8,0,http://www.ign.com/wikis/kirby-rainbow-curse
" Kirby Mass Attack ",8.5,8.2,http://www.ign.com/wikis/kirby-mass-attack
" Kirby Super Star ",8.5,0,http://www.ign.com/wikis/kirby-super-star
" Kirby Triple Deluxe ",6,9.1,http://www.ign.com/wikis/kirby-triple-deluxe
" Kirbys Dream Collection Special Edition ",0,8.9,http://www.ign.com/wikis/kirbys-dream-collection-special-edition
" Kirbys Epic Yarn ",9,8.6,http://www.ign.com/wikis/kirbys-epic-yarn
" Kirbys Return to Dream Land ",7.5,0,http://www.ign.com/wikis/kirbys-return-to-dream-land
" Kitchen ",0,0,http://www.ign.com/wikis/create?objectid=20039090
" Knack 2 ",7.2,7,http://www.ign.com/wikis/knack-2
" Knight Age ",0,0,http://www.ign.com/wikis/knight-age
" Kung Fu ",0,7.4,http://www.ign.com/wikis/create?objectid=7168
" Kung Fu Strike The Warriors Rise ",0,0,http://www.ign.com/wikis/create?objectid=128083
" LA Noire ",0,0,http://www.ign.com/wikis/la-noire
" Lara Croft and the Guardian of Light ",8.5,8.2,http://www.ign.com/wikis/create?objectid=64034
" Lara Croft Go ",0,9,http://www.ign.com/wikis/laura-croft-go
" Layers of Fear ",0,8.8,http://www.ign.com/wikis/layers-of-fear
" League of Legends ",9.2,7.5,http://www.ign.com/wikis/league-of-legends
" League of Legends Collectors Pack ",0,0,http://www.ign.com/wikis/league-of-legends
" League of Legends Retail Edition ",8,8.9,http://www.ign.com/wikis/league-of-legends
" Left 4 Dead ",9,0,NOT PROVIDED
" Left 4 Dead 2 ",9,8.7,http://www.ign.com/wikis/left-4-dead-2
" Left 4 Dead 2 Cold Stream ",7,0,NOT PROVIDED
" Legasista ",6.5,0,NOT PROVIDED
" Legend of Grimrock ",8.5,8.2,http://www.ign.com/wikis/legend-of-grimrock
" Legend of Grimrock II ",8.6,0,http://www.ign.com/wikis/create?objectid=161103
" Legendary Wings ",0,0,http://www.ign.com/wikis/create?objectid=7371
" Legends of Pegasus ",0,0,http://www.ign.com/wikis/legends-of-pegasus
" LEGO Batman 2 DC Super Heroes ",8.5,8.3,http://www.ign.com/wikis/lego-batman-2-dc-super-heroes
" LEGO Batman 3 Beyond Gotham ",7.4,0,http://www.ign.com/wikis/lego-batman-3-beyond-gotham
" LEGO Batman The Videogame ",7.7,0,http://www.ign.com/wikis/lego-batman-the-videogame
" LEGO Battles ",7,8.2,http://www.ign.com/wikis/lego-battles
" LEGO Battles Ninjago ",0,6.5,http://www.ign.com/wikis/lego-battles-ninjago
" LEGO City Undercover ",8,8.9,http://www.ign.com/wikis/lego-city-undercover
" LEGO Dimensions ",0,8.6,http://www.ign.com/wikis/lego-dimensions
" LEGO Harry Potter Years 14 ",8.5,8.3,http://www.ign.com/wikis/lego-harry-potter-years-1-4
" LEGO Harry Potter Years 57 ",8,8.3,http://www.ign.com/wikis/lego-harry-potter-years-5-7
" LEGO Indiana Jones 2 The Adventure Continues ",6,7.3,http://www.ign.com/wikis/lego-indiana-jones-2-the-adventure-continues
" LEGO Indiana Jones The Original Adventures ",8,8.4,http://www.ign.com/wikis/lego-indiana-jones-the-original-adventures
" LEGO Jurassic World ",0,7.4,http://www.ign.com/wikis/create?objectid=20031083
" LEGO Marvel Super Heroes ",9,8.8,http://www.ign.com/wikis/lego-marvel-super-heroes
" LEGO Marvel Super Heroes Universe in Peril ",0,0,http://www.ign.com/wikis/create?objectid=20020414
" LEGO Marvels Avengers ",0,0,http://www.ign.com/wikis/lego-marvel-avengers
" LEGO Pirates of the Caribbean The Video Game ",8,0,http://www.ign.com/wikis/lego-pirates-of-the-caribbean-the-video-game
" LEGO Star Wars II The Original Trilogy ",8.4,8.6,http://www.ign.com/wikis/lego-star-wars-ii-the-original-trilogy
" LEGO Star Wars III The Clone Wars ",7.5,0,http://www.ign.com/wikis/lego-star-wars-iii-the-clone-wars
" LEGO Star Wars The Complete Saga ",8,8.4,http://www.ign.com/wikis/create?objectid=908830
" LEGO Star Wars The Video Game ",8,8.4,http://www.ign.com/wikis/lego-star-wars-the-video-game
" LEGO The Hobbit ",7.4,7.5,http://www.ign.com/wikis/lego-the-hobbit
" LEGO The Lord of the Rings ",6.8,8.4,http://www.ign.com/wikis/lego-lord-of-the-rings
" LEGO The Lord of the Rings Portable ",3.8,0,http://www.ign.com/wikis/lego-lord-of-the-rings
" LEGO Worlds ",0,0,http://www.ign.com/wikis/lego-worlds
" Leisure Suit Larry Magna Cum Laude ",7.2,7,http://www.ign.com/wikis/leisure-suit-larry-magna-cum-laude
" Life is Strange ",0,0,http://www.ign.com/wikis/life-is-strange
" Life is Strange Episode 2 Out of Time ",0,0,http://www.ign.com/wikis/life-is-strange
" Life is Strange Episode 3 Chaos Theory ",8,0,NOT PROVIDED
" Life is Strange Episode 4 Dark Room ",6,9.3,http://www.ign.com/wikis/life-is-strange
" Life is Strange Episode 5 Polarized ",6.5,6.9,http://www.ign.com/wikis/life-is-strange
" Lightning Returns Final Fantasy XIII ",7,0,http://www.ign.com/wikis/lightning-returns-final-fantasy-xiii
" Lili Child of Geos ",0,0,NOT PROVIDED
" Limbo ",0,8.7,http://www.ign.com/wikis/limbo
" Little Deviants ",6,0,http://www.ign.com/wikis/little-deviants
" Little Samson ",0,0,NOT PROVIDED
" LittleBigPlanet ",9.5,9,http://www.ign.com/wikis/littlebigplanet
" LittleBigPlanet 2 ",9,0,http://www.ign.com/wikis/littlebigplanet-2
" LittleBigPlanet 3 ",0,8.7,http://www.ign.com/wikis/create?objectid=20019950
" LittleBigPlanet Game of the Year Edition ",9.5,0,http://www.ign.com/wikis/create?objectid=20076
" LittleBigPlanet Karting ",5,0,http://www.ign.com/wikis/littlebigplanet-karting
" LittleBigPlanet PS Vita ",9,0,http://www.ign.com/wikis/littlebigplanet-ps-vita
" LittleBigPlanet PS Vita Marvel Super Hero Edition ",9,0,http://www.ign.com/wikis/littlebigplanet-ps-vita
" LittleBigPlanet Sackboys Prehistoric Moves ",6.5,7.2,http://www.ign.com/wikis/create?objectid=33583
" Lode Runner ",3.5,6.7,http://www.ign.com/wikis/create?objectid=7044
" Lollipop Chainsaw ",5,7.5,http://www.ign.com/wikis/lollipop-chainsaw
" London 2012 The Official Video Game of the Olympic Games ",7,7,http://www.ign.com/wikis/london-2012-the-official-video-game-of-the-olympic-games
" Lone Survivor ",8.5,0,http://www.ign.com/wikis/lone-survivor
" Lone Survivor Directors Cut ",8.5,8.9,http://www.ign.com/wikis/create?objectid=20022353
" Lords of the Fallen ",7.4,8,http://www.ign.com/wikis/lords-of-the-fallen
" Lost Odyssey ",8.2,0,http://www.ign.com/wikis/lost-odyssey
" Lost Planet 2 ",6,7.5,http://www.ign.com/wikis/lost-planet-2
" Lost Planet 3 ",6.2,0,http://www.ign.com/wikis/lost-planet-3
" Lost Planet Extreme Condition ",8.5,7.8,http://www.ign.com/wikis/lost-planet-extreme-condition
" Lost Via Domus ",5.5,6,http://www.ign.com/wikis/lost-via-domus
" Love Hina Sim Date ",0,0,NOT PROVIDED
" Love Live School Idol Paradise ",0,0,http://www.ign.com/wikis/create?objectid=20005806
" Lucius ",6,7.2,http://www.ign.com/wikis/create?objectid=83378
" Luftrausers ",0,0,http://www.ign.com/wikis/luftrausers
" Luigis Mansion ",7,0,http://www.ign.com/wikis/luigis-mansion
" Luigis Mansion Dark Moon ",9.3,0,http://www.ign.com/wikis/luigis-mansion-dark-moon
" Lumines Electronic Symphony ",9,0,NOT PROVIDED
" Lumo ",0,0,NOT PROVIDED
" Mad Max ",0,8.3,http://www.ign.com/wikis/mad-max
" Mad Max pastgen version ",0,0,http://www.ign.com/wikis/create?objectid=20000636
" Madagascar 3 The Video Game ",0,0,http://www.ign.com/wikis/create?objectid=128061
" Madden NFL 11 ",8,0,http://www.ign.com/wikis/madden-nfl-11
" Madden NFL 12 ",8,0,http://www.ign.com/wikis/madden-nfl-12
" Madden NFL 13 ",9,0,NOT PROVIDED
" Madden NFL 15 ",8.7,8,http://www.ign.com/wikis/madden-15
" Madden NFL 16 ",0,8.3,http://www.ign.com/wikis/madden-nfl-16
" Madden NFL 17 ",8.6,8.3,http://www.ign.com/wikis/create?objectid=20057753
" Madden NFL 2001 ",9,0,NOT PROVIDED
" Madden NFL 2005 ",9.5,8.1,http://www.ign.com/wikis/madden-nfl-2005
" Madden NFL 25 ",8.5,7.5,http://www.ign.com/wikis/madden-nfl-25
" MadWorld ",9,8.6,http://www.ign.com/wikis/madworld
" Mafia ",9.2,0,http://www.ign.com/wikis/mafia
" Mafia II ",7,0,NOT PROVIDED
" Mafia III ",7.5,7.3,http://www.ign.com/wikis/mafia-3
" MAG ",7,8,http://www.ign.com/wikis/mag
" Magic 2015 Duels of the Planewalkers ",0,5.7,http://www.ign.com/wikis/create?objectid=20016060
" Magic The Gathering Duels of the Planeswalkers 2013 ",8.5,7.9,http://www.ign.com/wikis/magic-the-gathering-duels-of-the-planeswalkers
" Magicka ",7,7.7,http://www.ign.com/wikis/magicka
" Magnacarta 2 ",6.8,0,http://www.ign.com/wikis/create?objectid=773918
" Majin and the Forsaken Kingdom ",7,7.7,http://www.ign.com/wikis/create?objectid=747949
" Major League Baseball 2K12 ",7,0,NOT PROVIDED
" Malicious ",5.5,5.9,http://www.ign.com/wikis/malicious
" Manhunt ",8.5,0,http://www.ign.com/wikis/manhunt
" Mario & Luigi Bowsers Inside Story ",9.5,9.1,http://www.ign.com/wikis/mario-luigi-bowsers-inside-story
" Mario & Luigi Dream Team ",8,0,http://www.ign.com/wikis/mario-luigi-dream-team
" Mario & Luigi Partners in Time ",9,0,http://www.ign.com/wikis/create?objectid=20039303
" Mario & Luigi Superstar Saga ",0,9.2,http://www.ign.com/wikis/mario-luigi-superstar-saga
" Mario Bros ",4.5,8.2,http://www.ign.com/wikis/create?objectid=7170
" Mario Golf World Tour ",8.6,0,http://www.ign.com/wikis/mario-golf-world-tour
" Mario Kart 64 ",8.1,0,NOT PROVIDED
" Mario Kart 7 ",9,8.9,http://www.ign.com/wikis/mario-kart-7
" Mario Kart 8 ",9,9.3,http://www.ign.com/wikis/mario-kart-8
" Mario Kart 8 Deluxe ",9.3,0,http://www.ign.com/wikis/mario-kart-8
" Mario Kart Double Dash ",7.9,0,http://www.ign.com/wikis/mario-kart-double-dash
" Mario Kart DS ",0,8.1,http://www.ign.com/wikis/create?objectid=20035261
" Mario Kart Super Circuit ",0,9.2,http://www.ign.com/wikis/create?objectid=20027642
" Mario Kart Wii ",8.5,8.7,http://www.ign.com/wikis/mario-kart-wii
" Mario Party 10 ",6.5,0,http://www.ign.com/wikis/mario-party-10
" Mario Party 8 ",5.2,7.2,http://www.ign.com/wikis/mario-party-8
" Mario Party 9 ",7,7.7,http://www.ign.com/wikis/mario-party-9
" Mario Party DS ",7,7.8,http://www.ign.com/wikis/mario-party-ds
" Mario Party Star Rush ",5.2,7,http://www.ign.com/wikis/mario-party-star-rush
" Mario Sports Mix ",6.5,0,http://www.ign.com/wikis/mario-sports-mix
" Mario Sports Superstars ",0,8,http://www.ign.com/wikis/mario-sports-superstars
" Mario Strikers Charged ",8.3,8.3,http://www.ign.com/wikis/mario-strikers-charged
" Mario Super Sluggers ",7.4,8.1,http://www.ign.com/wikis/mario-super-sluggers
" Mario Tennis Open ",6.5,0,NOT PROVIDED
" Mario Tennis Ultra Smash ",4.8,0,NOT PROVIDED
" Mario vs Donkey Kong Tipping Stars ",6.8,0,NOT PROVIDED
" Mark of the Ninja ",9,8.8,http://www.ign.com/wikis/mark-of-the-ninja
" Marvel Heroes ",5.7,7.7,http://www.ign.com/wikis/marvel-heroes
" Marvel Pinball Avengers Chronicles ",0,9,http://www.ign.com/wikis/create?objectid=130356
" Marvel Ultimate Alliance ",8.2,0,NOT PROVIDED
" Marvel Ultimate Alliance 2 ",7.7,0,http://www.ign.com/wikis/marvel-ultimate-alliance-2
" Marvel vs Capcom 2 ",9,8.7,http://www.ign.com/wikis/marvel-vs-capcom-2
" Marvel Vs Capcom 3 Fate of Two Worlds ",8.5,0,http://www.ign.com/wikis/marvel-vs-capcom-3-fate-of-two-worlds
" Marvel vs Capcom Infinite ",0,7,http://www.ign.com/wikis/marvel-vs-capcom-infinite
" Marvel vs Capcom Origins ",8.2,0,http://www.ign.com/wikis/create?objectid=137160
" Marvels Guardians of the Galaxy A Telltale Game Series ",0,0,http://www.ign.com/wikis/guardians-of-the-galaxy-telltale-series
" Marvels SpiderMan ",0,0,http://www.ign.com/wikis/spider-man-ps4
" Marvels The Avengers ",0,0,http://www.ign.com/wikis/create?objectid=20064240
" Marvels The Avengers Battle For Earth ",5,0,NOT PROVIDED
" Mass Effect ",9.2,0,http://www.ign.com/wikis/mass-effect
" Mass Effect 2 ",9.6,9.5,http://www.ign.com/wikis/mass-effect-2
" Mass Effect 2 Collectors Edition ",9.6,9.6,http://www.ign.com/wikis/mass-effect-2
" Mass Effect 2 Overlord ",9,8.6,http://www.ign.com/wikis/create?objectid=74158
" Mass Effect 3 ",9.5,9.1,http://www.ign.com/wikis/mass-effect-3
" Mass Effect 3 Leviathan ",7.5,0,http://www.ign.com/wikis/mass-effect-3
" Mass Effect 3 N7 Collectors Edition ",0,9.3,http://www.ign.com/wikis/mass-effect-3
" Mass Effect 3 Special Edition ",9.5,9,http://www.ign.com/wikis/mass-effect-3
" Mass Effect Andromeda ",7.7,6.9,http://www.ign.com/wikis/mass-effect-andromeda
" Mass Effect Bonus Content Disc ",0,0,NOT PROVIDED
" Mass Effect Infiltrator ",6.5,7.1,http://www.ign.com/wikis/create?objectid=107589
" Mass Effect Limited Collectors Edition ",9.4,9.4,http://www.ign.com/wikis/create?objectid=14208438
" Mass Effect Platinum Hits ",0,0,http://www.ign.com/wikis/create?objectid=14271810
" Mass Effect Trilogy ",0,9.5,http://www.ign.com/wikis/mass-effect-trilogy
" Master of Orion ",7.1,0,NOT PROVIDED
" Max Payne ",9.3,0,http://www.ign.com/wikis/max-payne
" Max Payne 2 The Fall of Max Payne ",9.4,0,http://www.ign.com/wikis/max-payne-2-the-fall-of-max-payne
" Max Payne 3 ",9,0,NOT PROVIDED
" Max Payne 3 Special Edition ",9,8.9,http://www.ign.com/wikis/max-payne-3
" Max The Curse of Brotherhood ",6,7.8,http://www.ign.com/wikis/max-curse-of-brotherhood
" MechWarrior Online ",7.3,0,http://www.ign.com/wikis/mechwarrior-online
" Medal of Honor ",6,7.7,http://www.ign.com/wikis/medal-of-honor
" Medal of Honor Frontline ",8,0,http://www.ign.com/wikis/medal-of-honor-frontline
" Medal of Honor Underground ",9,0,http://www.ign.com/wikis/create?objectid=14598
" Medal of Honor Warfighter ",4,0,NOT PROVIDED
" Medieval II Total War ",8.8,9,http://www.ign.com/wikis/medieval-ii-total-war
